country,designation,points,price,price_GBP
Chile,Puerto Viejo Reserve,84,10.0,12.0
Chile,Gran Reserva,88,25.0,30.0
Chile,Titillum Blanc de Noirs,88,30.0,36.0
Chile,Single Vineyard,88,25.0,30.0
Chile,Founder's Selection,92,40.0,48.0
Chile,T.H.,89,22.0,26.4
Chile,Clava,89,11.0,13.2
Chile,Fina Reserva Ensamblaje Malbec-Cabernet Sauvignon-Syrah,90,19.0,22.8
Chile,Cahuil Single Vineyard,90,22.0,26.4
Chile,Gran Reserva,86,22.0,26.4
Chile,Reserva Privada,86,15.0,18.0
Chile,Cefiro Reserva Syrah,86,12.0,14.399999999999999
Chile,Canto Norte,86,15.0,18.0
Chile,Alpha,86,25.0,30.0
Chile,Estate Bottled Reserva,86,9.0,10.799999999999999
Chile,Castillo de Molina Reserva,86,12.0,14.399999999999999
Chile,Reserva,86,19.0,22.8
Chile,,86,12.0,14.399999999999999
Chile,Twins,86,15.0,18.0
Chile,Reserva,86,14.0,16.8
Chile,Hacienda Araucano Reserva,86,13.0,15.6
Chile,Nimbus Single Vineyard,86,15.0,18.0
Chile,Limited Edition,87,16.0,19.2
Chile,Gold Reserve,88,65.0,78.0
Chile,,88,14.0,16.8
Chile,Reserve,88,17.0,20.4
Chile,Reserve,87,14.0,16.8
Chile,El Decanso Estate,87,10.0,12.0
Chile,La Escultura,87,10.0,12.0
Chile,,87,7.0,8.4
Chile,Terrunyo,87,29.0,34.8
Chile,,87,8.0,9.6
Chile,Reserva,87,12.0,14.399999999999999
Chile,Los Vascos Reserve,87,18.0,21.599999999999998
Chile,La Escultura Estate,87,10.0,12.0
Chile,Don Maximiano Founder's Reserve,86,30.0,36.0
Chile,Reserva,86,15.0,18.0
Chile,,86,9.0,10.799999999999999
Chile,Reserva,83,14.0,16.8
Chile,Special Reserve,83,15.0,18.0
Chile,Reserva,83,14.0,16.8
Chile,Momentos Reserva,82,11.0,13.2
Chile,Winemaker's Collection,85,15.0,18.0
Chile,Casa,85,13.0,15.6
Chile,,85,10.0,12.0
Chile,Lukai,92,70.0,84.0
Chile,Medalla Real Gran Reserva,87,20.0,24.0
Chile,Late Harvest Tardío,87,,
Chile,Cariblanco,90,16.0,19.2
Chile,Tributo Edicion Limitada Carmenère-Malbec,89,30.0,36.0
Chile,Reserve,88,14.0,16.8
Chile,Gran Reserva,88,13.0,15.6
Chile,Reserva Privada Cordillera Shiraz-Cabernet Sauvignon-Viognier,88,23.0,27.599999999999998
Chile,Medalla Real Special Reserve,88,20.0,24.0
Chile,Falaris Hill Vineyard,86,18.0,21.599999999999998
Chile,Altaïr,93,80.0,96.0
Chile,Antu,90,19.0,22.8
Chile,Ona Special Reserve Cabernet Sauvignon-Syrah-Carmenère,90,17.0,20.4
Chile,Specialties,88,18.0,21.599999999999998
Chile,,83,13.0,15.6
Chile,,83,10.0,12.0
Chile,Beach Kite,83,8.0,9.6
Chile,Gran Reserva La Porfia,83,20.0,24.0
Chile,Grey Glacier,89,24.0,28.799999999999997
Chile,,91,55.0,66.0
Chile,,91,55.0,66.0
Chile,Terrunyo,91,36.0,43.199999999999996
Chile,Reserva,86,12.0,14.399999999999999
Chile,Reserva,86,10.0,12.0
Chile,Reserva,84,15.0,18.0
Chile,Alpha,86,24.0,28.799999999999997
Chile,60/40 Barrel Select,86,11.0,13.2
Chile,Barrel Select,86,11.0,13.2
Chile,,86,11.0,13.2
Chile,Classic Collection,85,12.0,14.399999999999999
Chile,La Joya Gran Reserva,85,14.0,16.8
Chile,,85,15.0,18.0
Chile,Bicicleta,88,12.0,14.399999999999999
Chile,Urban,85,13.0,15.6
Chile,,92,65.0,78.0
Chile,Antu Mountain Vineyard,89,20.0,24.0
Chile,Los Vascos Reserve,88,21.0,25.2
Chile,Reserva,88,13.0,15.6
Chile,Escorial Limited Selection,90,40.0,48.0
Chile,Vertice Apalta Vineyard,90,37.0,44.4
Chile,Le Petit Clos,92,61.0,73.2
Chile,Grand Reserve,92,20.0,24.0
Chile,Antiguas Reservas,89,17.0,20.4
Chile,Facundo,89,35.0,42.0
Chile,GSM+T,89,30.0,36.0
Chile,Lot #55 Sauzal Vineyard Carignan-Garnacha-Mataró Field-Blend,91,39.0,46.8
Chile,Reserva,86,12.0,14.399999999999999
Chile,Reserve,82,12.0,14.399999999999999
Chile,Gran Reserva,80,16.0,19.2
Chile,Reserva,89,16.0,19.2
Chile,Royale,89,26.0,31.2
Chile,Reserva,85,14.0,16.8
Chile,Reserva,85,12.0,14.399999999999999
Chile,Reserva,85,12.0,14.399999999999999
Chile,Reserva,85,,
Chile,EQ Coastal,91,20.0,24.0
Chile,1865 Single Vineyard,88,19.0,22.8
Chile,T.H. Lo Abarca,88,20.0,24.0
Chile,T.H. Lo Abarca,87,20.0,24.0
Chile,1865 Single Vineyard,87,19.0,22.8
Chile,,85,10.0,12.0
Chile,Reserva Pinot Noir,84,11.0,13.2
Chile,,84,10.0,12.0
Chile,,84,12.0,14.399999999999999
Chile,Alba,84,8.0,9.6
Chile,Reserva Estate Bottled,84,10.0,12.0
Chile,,84,15.0,18.0
Chile,Reserva,84,13.0,15.6
Chile,The 7th Generation,84,8.0,9.6
Chile,Estate,81,10.0,12.0
Chile,El Conde Gran Reserva,80,13.0,15.6
Chile,,91,86.0,103.2
Chile,Reserve,87,14.0,16.8
Chile,Reserva,87,10.0,12.0
Chile,Reserve,87,9.0,10.799999999999999
Chile,Reserva,88,13.0,15.6
Chile,Ecos de Rulo Single Vineyard El Chequén Estate,88,20.0,24.0
Chile,LFE 900 Single Vineyard,90,35.0,42.0
Chile,Cuvée Alexandre Apalta Vineyard,87,23.0,27.599999999999998
Chile,Castillo de Molina Reserva,89,11.0,13.2
Chile,Coastal Cool Climate Wine Single Vineyard,89,19.0,22.8
Chile,Reserva  Malbec-Cabernet Sauvignon-Syrah,87,17.0,20.4
Chile,Cuvée Don Reca Limited Release,87,24.0,28.799999999999997
Chile,Reserva Especial,87,20.0,24.0
Chile,Alpha,91,22.0,26.4
Chile,Triple C,92,60.0,72.0
Chile,Single Vineyard La Capilla Estate,92,25.0,30.0
Chile,Magnolio,87,12.0,14.399999999999999
Chile,Cordillera,90,23.0,27.599999999999998
Chile,Castillo de Molina Reserva,87,12.0,14.399999999999999
Chile,Reserva,87,14.0,16.8
Chile,,87,10.0,12.0
Chile,Cordillera Reserva Privada,87,27.0,32.4
Chile,Pionero,87,9.0,10.799999999999999
Chile,LFE 900,90,55.0,66.0
Chile,El Incidente,90,50.0,60.0
Chile,El Olivar Alto Single Vineyard,90,25.0,30.0
Chile,Altaïr,93,65.0,78.0
Chile,Gold,91,29.0,34.8
Chile,Gran Reserva Cuvée,84,20.0,24.0
Chile,Beach Kite,84,8.0,9.6
Chile,Estate Selection,84,10.0,12.0
Chile,347 Vineyards,84,13.0,15.6
Chile,Reserva,84,12.0,14.399999999999999
Chile,,83,8.0,9.6
Chile,,83,7.0,8.4
Chile,,83,9.0,10.799999999999999
Chile,Reserve,83,13.0,15.6
Chile,Selection,83,11.0,13.2
Chile,Claret,83,10.0,12.0
Chile,Reserve,83,14.0,16.8
Chile,,83,20.0,24.0
Chile,Finis Terrae,83,32.0,38.4
Chile,Xplorador,83,8.0,9.6
Chile,Antiguas Reservas,83,13.0,15.6
Chile,,82,11.0,13.2
Chile,Medalla Real Special Reserve,82,15.0,18.0
Chile,,82,8.0,9.6
Chile,Reserva,82,12.0,14.399999999999999
Chile,,82,8.0,9.6
Chile,,82,7.0,8.4
Chile,Reserva,82,12.0,14.399999999999999
Chile,Doña Isidora,82,14.0,16.8
Chile,Prima Reserva,82,13.0,15.6
Chile,Ventolera,87,22.0,26.4
Chile,Secreto,87,14.0,16.8
Chile,Amplus,87,18.0,21.599999999999998
Chile,Urban Maule,87,11.0,13.2
Chile,Litoral,87,15.0,18.0
Chile,Amplus,87,18.0,21.599999999999998
Chile,Natura,86,11.0,13.2
Chile,120,85,8.0,9.6
Chile,Queulat Gran Reserva Single Vineyard,87,18.0,21.599999999999998
Chile,Reserva Privada,87,19.0,22.8
Chile,Reserva Estate Grown,85,11.0,13.2
Chile,Reserva,85,15.0,18.0
Chile,Collection El Rosario,92,30.0,36.0
Chile,Estate,84,12.0,14.399999999999999
Chile,Hacienda Araucano Kochii Late Harvest,84,25.0,30.0
Chile,Grand Reserve,83,17.0,20.4
Chile,Private Reserve,83,13.0,15.6
Chile,,83,9.0,10.799999999999999
Chile,Selected Varietal,83,12.0,14.399999999999999
Chile,EQ,88,40.0,48.0
Chile,,85,12.0,14.399999999999999
Chile,Reserva,85,14.0,16.8
Chile,Organically Grown Grapes,85,14.0,16.8
Chile,Classic Collection,85,10.0,12.0
Chile,Reserva,85,16.0,19.2
Chile,,85,10.0,12.0
Chile,Reserva,85,11.0,13.2
Chile,,85,10.0,12.0
Chile,Los Vascos,85,14.0,16.8
Chile,Estate Collection,85,9.0,10.799999999999999
Chile,Cabernet Franc-Carménère,85,11.0,13.2
Chile,,82,8.0,9.6
Chile,,82,9.0,10.799999999999999
Chile,Reserva,82,12.0,14.399999999999999
Chile,La Palma,81,9.0,10.799999999999999
Chile,,81,9.0,10.799999999999999
Chile,Vernus,81,17.0,20.4
Chile,Edición Limitada Gran Reserva de Los Andes,80,25.0,30.0
Chile,Vitrum,87,29.0,34.8
Chile,Pedregoso Gran Reserva,87,13.0,15.6
Chile,Estate,87,15.0,18.0
Chile,Nimbus Single Vineyard,87,20.0,24.0
Chile,Pedregoso Gran Reserva,87,13.0,15.6
Chile,Gran Reserva El Acacio Vineyard,87,15.0,18.0
Chile,Cipreses Vineyard,87,27.0,32.4
Chile,Gran Reserva Estate Bottled,87,17.0,20.4
Chile,Gran Reserva,87,13.0,15.6
Chile,Reserva,87,11.0,13.2
Chile,,86,30.0,36.0
Chile,Reserva,86,13.0,15.6
Chile,Cuvée Alexandre Apalta Vineyard,92,24.0,28.799999999999997
Chile,Axel,89,20.0,24.0
Chile,Gran Reserva,89,15.0,18.0
Chile,Cefiro Reserva,85,12.0,14.399999999999999
Chile,Lot 5,85,40.0,48.0
Chile,,85,20.0,24.0
Chile,,85,15.0,18.0
Chile,,85,12.0,14.399999999999999
Chile,Reserva,85,10.0,12.0
Chile,Family Vintage,88,18.0,21.599999999999998
Chile,Grial,90,75.0,90.0
Chile,120 Reserva Especial,84,8.0,9.6
Chile,Ben's Select,84,20.0,24.0
Chile,Pacific Series,84,15.0,18.0
Chile,Legado Reserva,84,20.0,24.0
Chile,Reserva,84,11.0,13.2
Chile,3 Generaciones,83,12.0,14.399999999999999
Chile,Casa Grand Selection,83,12.0,14.399999999999999
Chile,Reserva,83,10.0,12.0
Chile,,82,9.0,10.799999999999999
Chile,Maucho Reserva,82,15.0,18.0
Chile,Talinay Coastal Limestone Vineyard,82,30.0,36.0
Chile,,82,10.0,12.0
Chile,Q,88,19.0,22.8
Chile,Crucero Reserva,88,13.0,15.6
Chile,Terroir Selection Gran Reserva,88,16.0,19.2
Chile,Marques de Casa Concha,88,22.0,26.4
Chile,Reserve Assemblage Carménère-Cabernet Sauvignon-Cabernet Franc,88,16.0,19.2
Chile,Reserva,86,10.0,12.0
Chile,,86,19.0,22.8
Chile,Late Harvest Special Selection,86,15.0,18.0
Chile,Caballo Loco Number Sixteen,95,70.0,84.0
Chile,Selection,84,8.0,9.6
Chile,Reserva,84,12.0,14.399999999999999
Chile,Reserva,84,12.0,14.399999999999999
Chile,Coastal Cool Climate,84,12.0,14.399999999999999
Chile,Hacienda Araucano Reserva,84,11.0,13.2
Chile,347 Vineyards,84,13.0,15.6
Chile,Casillero del Diablo Reserva,86,11.0,13.2
Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca,86,17.0,20.4
Chile,Reserva,86,11.0,13.2
Chile,El Olivar Single Vineyard,90,25.0,30.0
Chile,Single Vineyard Alto de Piedras,89,30.0,36.0
Chile,Perla Negra,89,61.0,73.2
Chile,Memorias,89,35.0,42.0
Chile,Pangea Apalta Vineyard,90,60.0,72.0
Chile,Costero Extra Brut,87,19.0,22.8
Chile,Nimbus Single Vineyard,87,15.0,18.0
Chile,Gran Reserva,87,14.0,16.8
Chile,Reserva,87,11.0,13.2
Chile,,85,18.0,21.599999999999998
Chile,,85,7.0,8.4
Chile,T.H. Terroir Hunter Rarities País-Cinsault La Soledad,90,30.0,36.0
Chile,Éclat Vigno Old Vine Dry-Farmed,90,35.0,42.0
Chile,La Palma,84,9.0,10.799999999999999
Chile,Reserve,84,12.0,14.399999999999999
Chile,Marques de Casa Concha,84,22.0,26.4
Chile,Reserva,84,25.0,30.0
Chile,Santa Digna Reserve,86,14.0,16.8
Chile,Santa Digna Reserve,86,12.0,14.399999999999999
Chile,Limited Selection - Apalta Vineyard,86,15.0,18.0
Chile,Reserva,86,12.0,14.399999999999999
Chile,Legado Reserva,86,16.0,19.2
Chile,Reserva,86,10.0,12.0
Chile,Reserva,85,,
Chile,,87,18.0,21.599999999999998
Chile,Ona,87,15.0,18.0
Chile,Rivalta,90,85.0,102.0
Chile,Classic Series,85,12.0,14.399999999999999
Chile,Reserva,85,18.0,21.599999999999998
Chile,Reserva,85,18.0,21.599999999999998
Chile,Reserva,85,18.0,21.599999999999998
Chile,Single Vineyard,85,19.0,22.8
Chile,Estate Selection,84,13.0,15.6
Chile,,88,20.0,24.0
Chile,Gran Reserva de Los Andes,88,15.0,18.0
Chile,Bill Limited Edition,90,35.0,42.0
Chile,Reserva Estate Bottled,88,12.0,14.399999999999999
Chile,Marques de Casa Concha,88,26.0,31.2
Chile,Elements Cabernet Sauvignon-Petit Verdot-Carignan-Carmenere,88,30.0,36.0
Chile,Silencio,88,175.0,210.0
Chile,Reserva,86,10.0,12.0
Chile,,87,20.0,24.0
Chile,Reserva,87,10.0,12.0
Chile,Cariblanco,87,20.0,24.0
Chile,Tributo Edicion Limitada,86,20.0,24.0
Chile,,86,17.0,20.4
Chile,Reserva,85,14.0,16.8
Chile,Gran Toqui,85,20.0,24.0
Chile,Single Vineyard,85,18.0,21.599999999999998
Chile,Enco Reserve,87,14.0,16.8
Chile,,87,12.0,14.399999999999999
Chile,Marques de Casa Concha,87,18.0,21.599999999999998
Chile,D,92,70.0,84.0
Chile,,94,100.0,120.0
Chile,Amplus One,87,24.0,28.799999999999997
Chile,Reserva,87,12.0,14.399999999999999
Chile,Clava,87,12.0,14.399999999999999
Chile,Finis Terrae,89,28.0,33.6
Chile,Sideral,86,25.0,30.0
Chile,Riscos de Puquillay Alto,86,13.0,15.6
Chile,CJ's Barrel,90,42.0,50.4
Chile,Reserva,88,15.0,18.0
Chile,Urban Maule,88,14.0,16.8
Chile,Tobiano,87,20.0,24.0
Chile,,87,16.0,19.2
Chile,Limited Edition,87,18.0,21.599999999999998
Chile,Gran Reserva,87,18.0,21.599999999999998
Chile,Summit 2900,87,13.0,15.6
Chile,Tributo Single Vineyard,87,20.0,24.0
Chile,Corralillo,85,28.0,33.6
Chile,Castillo de Molina Reserva,85,12.0,14.399999999999999
Chile,Reserva,85,12.0,14.399999999999999
Chile,Classic Series,85,12.0,14.399999999999999
Chile,Sepia Reserva,82,12.0,14.399999999999999
Chile,Marea Wild Ferment,81,30.0,36.0
Chile,,81,10.0,12.0
Chile,,81,8.0,9.6
Chile,Epica,80,11.0,13.2
Chile,,80,25.0,30.0
Chile,Epica,80,11.0,13.2
Chile,First Edition,91,24.0,28.799999999999997
Chile,,91,25.0,30.0
Chile,Columbine Special Reserve Single Vineyard,82,18.0,21.599999999999998
Chile,Natura,85,12.0,14.399999999999999
Chile,Reserve,87,13.0,15.6
Chile,Gran Reserva,87,17.0,20.4
Chile,Santa Digna Reserve,87,11.0,13.2
Chile,Enki,87,40.0,48.0
Chile,Vigno,87,40.0,48.0
Chile,Orzada,91,21.0,25.2
Chile,Reserva,86,12.0,14.399999999999999
Chile,,86,18.0,21.599999999999998
Chile,,86,12.0,14.399999999999999
Chile,,87,25.0,30.0
Chile,Duette,87,18.0,21.599999999999998
Chile,Natura,88,11.0,13.2
Chile,Sibaris Reserva Especial,88,15.0,18.0
Chile,Gê,92,90.0,108.0
Chile,,93,103.0,123.6
Chile,Block Selection Estate Reserve,88,11.0,13.2
Chile,Gran Reserva,88,25.0,30.0
Chile,Single Vineyard,89,17.0,20.4
Chile,Single Vineyard,89,17.0,20.4
Chile,T.H.,89,22.0,26.4
Chile,Clos Apalta,93,90.0,108.0
Chile,Purple Angel,92,85.0,102.0
Chile,Classic,86,11.0,13.2
Chile,Hacienda Araucano,86,13.0,15.6
Chile,Cuvée Alexandre Apalta Vineyard,89,25.0,30.0
Chile,Viejas Tinajas,91,43.0,51.6
Chile,CJ's Barrel,91,44.0,52.8
Chile,Orzada Made With Organic Grapes,91,21.0,25.2
Chile,Edición Limitada,86,22.0,26.4
Chile,Castillo de Molina,86,11.0,13.2
Chile,Vernus,86,17.0,20.4
Chile,,86,12.0,14.399999999999999
Chile,Reserva,86,13.0,15.6
Chile,Reserva,85,11.0,13.2
Chile,1865 Single Vineyard,89,19.0,22.8
Chile,Reserva,89,17.0,20.4
Chile,,89,12.0,14.399999999999999
Chile,Cabernet Franc Carmenère,87,11.0,13.2
Chile,,80,8.0,9.6
Chile,Estate,80,6.0,7.199999999999999
Chile,Gran Reserva,80,12.0,14.399999999999999
Chile,Limited Selection,90,15.0,18.0
Chile,Alazan,90,30.0,36.0
Chile,The Blend Limited Edition,90,35.0,42.0
Chile,Limited Edition,90,33.0,39.6
Chile,,86,10.0,12.0
Chile,Reserva,86,12.0,14.399999999999999
Chile,Max Reserva,86,20.0,24.0
Chile,Vitral,87,13.0,15.6
Chile,,87,30.0,36.0
Chile,Alazan,89,32.0,38.4
Chile,Costa,89,24.0,28.799999999999997
Chile,1865 Single Vineyard,89,19.0,22.8
Chile,Lucero,91,20.0,24.0
Chile,Gravas del Maipo,91,125.0,150.0
Chile,Reserva,86,14.0,16.8
Chile,Puerto Viejo Estate Bottled Reserve,86,10.0,12.0
Chile,Antu,90,23.0,27.599999999999998
Chile,La Joya Gran Reserva,85,11.0,13.2
Chile,Duette Premium,85,18.0,21.599999999999998
Chile,Reserva,85,12.0,14.399999999999999
Chile,EQ,92,43.0,51.6
Chile,La Cumbre,92,120.0,144.0
Chile,Classic Series,86,12.0,14.399999999999999
Chile,Estate Selection,86,13.0,15.6
Chile,Reserva,85,13.0,15.6
Chile,Los Vascos,87,11.0,13.2
Chile,Character,87,20.0,24.0
Chile,Zavala,88,26.0,31.2
Chile,La Isla Gran Reserva,88,18.0,21.599999999999998
Chile,CJ's Barrel,88,26.0,31.2
Chile,Alpha,88,22.0,26.4
Chile,,86,11.0,13.2
Chile,Cien 100 Ancient Vines,89,35.0,42.0
Chile,Crucero Reserva,87,13.0,15.6
Chile,Classic Series,87,12.0,14.399999999999999
Chile,Reserve,87,18.0,21.599999999999998
Chile,Max Reserva,89,20.0,24.0
Chile,Marques de Casa Concha,89,26.0,31.2
Chile,Toknar,91,100.0,120.0
Chile,Auma Los Lingues,91,100.0,120.0
Chile,Corralillo,89,30.0,36.0
Chile,Reserva,86,10.0,12.0
Chile,Toro de Piedra Reserva,86,14.0,16.8
Chile,Los Vascos,86,14.0,16.8
Chile,Legado Reserva,87,20.0,24.0
Chile,Gran Reserva,87,22.0,26.4
Chile,Single Vineyard Canelo,87,20.0,24.0
Chile,Expedicion,84,12.0,14.399999999999999
Chile,120 Reserva Especial,84,8.0,9.6
Chile,120 Reserva Especial,84,8.0,9.6
Chile,Viejas Tinajas,84,43.0,51.6
Chile,Reserva,84,12.0,14.399999999999999
Chile,Twelvestones,84,10.0,12.0
Chile,,83,10.0,12.0
Chile,Unoaked,83,14.0,16.8
Chile,,86,9.0,10.799999999999999
Chile,Reserve - Cabernet Sauvignon/Carmenere,86,13.0,15.6
Chile,,86,20.0,24.0
Chile,La Escultura Estate - Reserva,86,10.0,12.0
Chile,Reserve,85,12.0,14.399999999999999
Chile,,85,12.0,14.399999999999999
Chile,Araucano Humo Blanco Edicion Limitada,85,14.0,16.8
Chile,Gran Reserva,88,17.0,20.4
Chile,Gran Reserva,88,17.0,20.4
Chile,Classic Collection,86,10.0,12.0
Chile,Gran Araucano,92,35.0,42.0
Chile,Lot #37 Maipo Alto,92,33.0,39.6
Chile,Hacienda Araucano Reserva,82,14.0,16.8
Chile,,82,35.0,42.0
Chile,Reserve,81,11.0,13.2
Chile,Los Riscos,81,7.0,8.4
Chile,Kunza,81,9.0,10.799999999999999
Chile,Gaucho Andino,80,7.0,8.4
Chile,Gran Reserva de Los Andes,88,15.0,18.0
Chile,Petirrojo Reserva,82,10.0,12.0
Chile,,82,10.0,12.0
Chile,,82,11.0,13.2
Chile,Gato Negro,81,7.0,8.4
Chile,Boya,81,22.0,26.4
Chile,Reserva,81,10.0,12.0
Chile,Sepia Reserva,81,12.0,14.399999999999999
Chile,Gran Reserva,84,18.0,21.599999999999998
Chile,,83,10.0,12.0
Chile,Natura,83,12.0,14.399999999999999
Chile,Reserva,83,14.0,16.8
Chile,Estate,83,15.0,18.0
Chile,Hacienda Araucano,83,11.0,13.2
Chile,Reserva,83,12.0,14.399999999999999
Chile,Q Grand Reserve,83,20.0,24.0
Chile,Reserva Estate Bottled,83,12.0,14.399999999999999
Chile,Reserva,83,9.0,10.799999999999999
Chile,Single Vineyard,83,13.0,15.6
Chile,Reserva,86,14.0,16.8
Chile,Select Terroir,86,10.0,12.0
Chile,Gran Reserva Corte,86,12.0,14.399999999999999
Chile,Expedicion,86,12.0,14.399999999999999
Chile,Classic Series,86,13.0,15.6
Chile,120,86,8.0,9.6
Chile,Single Vineyard,86,11.0,13.2
Chile,Reserve,86,16.0,19.2
Chile,Gran Reserva Los Quillayes Vineyard,87,19.0,22.8
Chile,,88,23.0,27.599999999999998
Chile,Limited Selection Leyda Vineyard,90,16.0,19.2
Chile,Orzada,90,20.0,24.0
Chile,Don Maximiano Founder's Reserva,90,65.0,78.0
Chile,Marques de Casa Concha,90,21.0,25.2
Chile,Medalla Real Special Reserve,90,20.0,24.0
Chile,Amplus Old Vine,89,24.0,28.799999999999997
Chile,Lota,90,85.0,102.0
Chile,Erasmo,90,30.0,36.0
Chile,Santa Digna,86,12.0,14.399999999999999
Chile,Gran Reserva,86,14.0,16.8
Chile,Gran Reserva,86,15.0,18.0
Chile,Humo Blanco Gran Cuvée,86,25.0,30.0
Chile,Ritual,87,20.0,24.0
Chile,Chamán Gran Reserva,87,25.0,30.0
Chile,Novas Gran Reserva Made with Organically Grown Grapes,87,16.0,19.2
Chile,Axel,87,17.0,20.4
Chile,Single Vineyard,86,19.0,22.8
Chile,Gran Reserva de Los Andes,86,15.0,18.0
Chile,Marea,86,25.0,30.0
Chile,Casillero del Diablo Reserva,86,11.0,13.2
Chile,Cefiro Reserva,86,12.0,14.399999999999999
Chile,Reserva Estate Bottled,86,15.0,18.0
Chile,Sibaris Gran Reserva,87,15.0,18.0
Chile,Limited Selection,87,16.0,19.2
Chile,Limited Selection,87,16.0,19.2
Chile,Ilaia,87,11.0,13.2
Chile,Carmín de Peumo,92,74.0,88.8
Chile,Don Melchor,92,50.0,60.0
Chile,Single Vineyard San Carlos Estate,92,22.0,26.4
Chile,Angostura Gran Reserva,86,14.0,16.8
Chile,Columbine Special Reserve,86,16.0,19.2
Chile,Alpha,86,22.0,26.4
Chile,,86,10.0,12.0
Chile,Vigno Old Vines Dry-Farmed,92,35.0,42.0
Chile,,83,12.0,14.399999999999999
Chile,,83,10.0,12.0
Chile,Reserva,83,12.0,14.399999999999999
Chile,Single Vineyard,82,18.0,21.599999999999998
Chile,Secreto de Viu Manent,82,14.0,16.8
Chile,Cordillera Reserva Privada Barrel Fermented,82,17.0,20.4
Chile,Viola,93,55.0,66.0
Chile,Organic,88,14.0,16.8
Chile,Reserva Espiritu de Los Andes Estate Bottled,84,12.0,14.399999999999999
Chile,Grande,84,8.0,9.6
Chile,,84,12.0,14.399999999999999
Chile,Geiser Tatio Reserve,84,12.0,14.399999999999999
Chile,Reserva,84,13.0,15.6
Chile,Reserva Espiritu de Los Andes Estate Bottled,84,12.0,14.399999999999999
Chile,Toro de Piedra Grand Reserve Single Vineyard,86,12.0,14.399999999999999
Chile,Albamar,86,11.0,13.2
Chile,,86,7.0,8.4
Chile,Terroir Selection Gran Reserva,91,21.0,25.2
Chile,Cariblanco,91,20.0,24.0
Chile,Royale,91,26.0,31.2
Chile,Zardoz,90,32.0,38.4
Chile,Founder's Selection,89,40.0,48.0
Chile,Reserve,89,18.0,21.599999999999998
Chile,,86,12.0,14.399999999999999
Chile,Reserva,86,13.0,15.6
Chile,Reserva Privada,86,,
Chile,Reserva,86,13.0,15.6
Chile,Gran Reserva de Los Andes,88,15.0,18.0
Chile,Reserva Especial,87,13.0,15.6
Chile,Marques de Casa Concha,87,22.0,26.4
Chile,120 Reserva Especial,87,6.0,7.199999999999999
Chile,Reserve,87,16.0,19.2
Chile,Capítulo by Odfjell Carignan-Cabernet Sauvignon-Malbec,87,15.0,18.0
Chile,Pirca,87,13.0,15.6
Chile,Gran Reserva,87,24.0,28.799999999999997
Chile,Special Release Reserva,87,12.0,14.399999999999999
Chile,Barrel Select,87,13.0,15.6
Chile,Valley Selection Gran Reserva,87,17.0,20.4
Chile,Coastal Cool Climate Estate Bottled,90,19.0,22.8
Chile,The Blend,90,20.0,24.0
Chile,Q Grand Reserve,87,17.0,20.4
Chile,Single Vineyard,87,19.0,22.8
Chile,Reserva Espiritu de Los Andes Estate Bottled,87,12.0,14.399999999999999
Chile,Reserva,87,11.0,13.2
Chile,Cefiro Reserva,87,12.0,14.399999999999999
Chile,Enki,87,40.0,48.0
Chile,Vigno,87,40.0,48.0
Chile,Reserva,89,12.0,14.399999999999999
Chile,Single Vineyard Las Brisas,89,22.0,26.4
Chile,Bio-Sur,84,14.0,16.8
Chile,Armador,84,12.0,14.399999999999999
Chile,Epica,84,11.0,13.2
Chile,Ona Special Reserve Riesling-Chardonnay-Viognier,83,18.0,21.599999999999998
Chile,Estate Grown Rosé,83,12.0,14.399999999999999
Chile,Cuvée Tradition,83,13.0,15.6
Chile,Estate Grown,83,10.0,12.0
Chile,Casillero del Diablo Reserva,83,12.0,14.399999999999999
Chile,Sibaris Reserva Especial,87,16.0,19.2
Chile,Toro de Piedra Reserva,87,14.0,16.8
Chile,Escaleras de Empedrado,84,100.0,120.0
Chile,Reserva,84,13.0,15.6
Chile,Twins,84,16.0,19.2
Chile,,84,10.0,12.0
Chile,Don Melchor,93,69.0,82.8
Chile,Terrunyo Block: Las Terrazas,92,37.0,44.4
Chile,Estate,83,12.0,14.399999999999999
Chile,Barrel Select Reserve,83,12.0,14.399999999999999
Chile,Reserva,83,10.0,12.0
Chile,Reserva,87,13.0,15.6
Chile,Los Lingues Gran Reserva,88,22.0,26.4
Chile,La Capitana Barrel Reserve,88,17.0,20.4
Chile,Gran Reserva Cuvée,88,20.0,24.0
Chile,Reserve,87,9.0,10.799999999999999
Chile,Crucero Collection,87,13.0,15.6
Chile,Reserva Estate Bottled,87,12.0,14.399999999999999
Chile,Gran Reserva,87,15.0,18.0
Chile,Culpeo Made with Organic Grapes,85,10.0,12.0
Chile,Edición Limitada de Familia,85,27.0,32.4
Chile,Reserve,85,15.0,18.0
Chile,Limited Reserve,84,15.0,18.0
Chile,Reserva,84,12.0,14.399999999999999
Chile,Reserva Terroir El Algarrobo,87,13.0,15.6
Chile,Key,86,16.0,19.2
Chile,Single Vineyard Kadún,86,18.0,21.599999999999998
Chile,Reserva,86,13.0,15.6
Chile,Reserva,86,13.0,15.6
Chile,Momentos Reserve,86,12.0,14.399999999999999
Chile,Momentos Reserve,86,12.0,14.399999999999999
Chile,Reserva,85,12.0,14.399999999999999
Chile,Casillero del Diablo Reserve,85,10.0,12.0
